title,url,description,content
Dinh tổng thống Syria hoang tàn trong ngày hỗn loạn,https://vnexpress.net/dinh-tong-thong-syria-hoang-tan-trong-ngay-hon-loan-4825771.html,"Người Syria tràn vào hai dinh thự của tổng thống ở Damascus, lục lọi và lấy đồ đạc, thậm chí đốt phá, sau khi chính quyền bị lật đổ.","Nhiều người Syria lái xe tới dinh tổng thống Tishreen ở Damascus, phía nam núi Qasioun, ngày 8/12, sau khi nghe tin quân nổi dậy do nhóm vũ trang Hayat Tahrir al-Sham (HTS) dẫn dắt đã tiến vào thủ đô. Dinh Tishreen gồm ba tòa nhà 6 tầng và khu vườn rộng lớn trên diện tích 10.000 m2, là nơi ở của gia đình Tổng thống Bashar al-Assad trước khi dinh Al-Rawda trên núi Mezzeh hoàn thiện vào đầu những năm 1990. Nhiều người Syria lái xe tới dinh tổng thống Tishreen ở Damascus, phía nam núi Qasioun, ngày 8/12, sau khi nghe tin quân nổi dậy do nhóm vũ trang Hayat Tahrir al-Sham (HTS) dẫn dắt đã tiến vào thủ đô. Dinh Tishreen gồm ba tòa nhà 6 tầng và khu vườn rộng lớn trên diện tích 10.000 m2, là nơi ở của gia đình Tổng thống Bashar al-Assad trước khi dinh Al-Rawda trên núi Mezzeh hoàn thiện vào đầu những năm 1990. Một tay súng thuộc lực lượng nổi dậy đứng tạo dáng trên thảm đỏ ở hành lang trong dinh Tishreen. Các tay súng HTS bắt đầu kiểm soát thủ đô Damascus từ sáng 8/12, đánh dấu sự sụp đổ của chính quyền Tổng thống Assad. Một tay súng thuộc lực lượng nổi dậy đứng tạo dáng trên thảm đỏ ở hành lang trong dinh Tishreen. Các tay súng HTS bắt đầu kiểm soát thủ đô Damascus từ sáng 8/12, đánh dấu sự sụp đổ của chính quyền Tổng thống Assad. Một thanh niên đi qua đống đổ nát trong một phòng ở dinh Tishreen, phía sau là ngọn lửa đang cháy rừng rực. Vài giờ trước đó, Tổng thống Assad đã ra lệnh chuyển giao quyền lực một cách hòa bình rồi từ chức và rời khỏi Syria, Bộ Ngoại giao Nga cho hay. Một thanh niên đi qua đống đổ nát trong một phòng ở dinh Tishreen, phía sau là ngọn lửa đang cháy rừng rực. Vài giờ trước đó, Tổng thống Assad đã ra lệnh chuyển giao quyền lực một cách hòa bình rồi từ chức và rời khỏi Syria, Bộ Ngoại giao Nga cho hay. HTS yêu cầu các tay súng tôn trọng và bảo vệ các công trình chính phủ để chờ quá trình chuyển giao quyền lực chính thức. Tuy nhiên, giữa cảnh hỗn loạn, nhiều người đã xông vào dinh Tishreen lục lọi, cướp phá, khiến giấy tờ vương vãi trong các phòng làm việc. HTS yêu cầu các tay súng tôn trọng và bảo vệ các công trình chính phủ để chờ quá trình chuyển giao quyền lực chính thức. Tuy nhiên, giữa cảnh hỗn loạn, nhiều người đã xông vào dinh Tishreen lục lọi, cướp phá, khiến giấy tờ vương vãi trong các phòng làm việc. Tay súng thuộc lực lượng nổi dậy tạo dáng trong căn phòng với nhiều bản đồ tác chiến. Tay súng thuộc lực lượng nổi dậy tạo dáng trong căn phòng với nhiều bản đồ tác chiến. Người đàn ông vác giá treo quần áo cùng vài món đồ trong dinh Tishreen ra ngoài. Người đàn ông vác giá treo quần áo cùng vài món đồ trong dinh Tishreen ra ngoài. Từng nhóm đàn ông, phụ nữ, bước đi trên sàn lát đá cẩm thạch trắng, đi qua những cánh cửa gỗ ở dinh Tishreen. Họ lục lọi đồ đạc trong dinh thự, lấy đi quần áo, đĩa hoặc bất kỳ món đồ nào có thể tìm thấy, thậm chí cả chiếc túi mua sắm bằng bìa cứng của hãng Louis Vuitton. Cảnh tượng gợi nhớ đến ngày chế độ của tổng thống Saddam Hussein ở Iraq sụp đổ 20 năm trước. Người dân Iraq khi đó được chứng kiến sự xa hoa của dinh thự Hussein, nơi phòng tắm lắp đặt vòi nước bằng vàng. Từng nhóm đàn ông, phụ nữ, bước đi trên sàn lát đá cẩm thạch trắng, đi qua những cánh cửa gỗ ở dinh Tishreen. Họ lục lọi đồ đạc trong dinh thự, lấy đi quần áo, đĩa hoặc bất kỳ món đồ nào có thể tìm thấy, thậm chí cả chiếc túi mua sắm bằng bìa cứng của hãng Louis Vuitton. Cảnh tượng gợi nhớ đến ngày chế độ của tổng thống Saddam Hussein ở Iraq sụp đổ 20 năm trước. Người dân Iraq khi đó được chứng kiến sự xa hoa của dinh thự Hussein, nơi phòng tắm lắp đặt vòi nước bằng vàng. Người đàn ông trèo lên bàn gỡ đèn chùm pha lê trong một căn phòng ở dinh Tishreen. Người đàn ông trèo lên bàn gỡ đèn chùm pha lê trong một căn phòng ở dinh Tishreen. Một người dân ngồi trên ghế bành, dường như được lấy ra từ dinh thự. Một người dân ngồi trên ghế bành, dường như được lấy ra từ dinh thự. Gia đình người Syria chụp ảnh selfie trong sảnh dinh thự. ""Tôi không tin nổi mình đang trải qua thời khắc này"", Amer Batha, cư dân Damascus, nói. ""Chúng tôi đã chờ đợi ngày này rất lâu rồi"". Gia đình người Syria chụp ảnh selfie trong sảnh dinh thự. ""Tôi không tin nổi mình đang trải qua thời khắc này"", Amer Batha, cư dân Damascus, nói. ""Chúng tôi đã chờ đợi ngày này rất lâu rồi"". Quang cảnh tan hoang bên ngoài lối vào dinh thự. Quang cảnh tan hoang bên ngoài lối vào dinh thự. Tay súng cầm khẩu AK, giơ tay chữ V biểu tượng chiến thắng trong một hội trường tan hoang ở dinh Tishreen. Tay súng cầm khẩu AK, giơ tay chữ V biểu tượng chiến thắng trong một hội trường tan hoang ở dinh Tishreen. Người dân xông vào hôi của tại những căn phòng lớn sang trọng ở Dinh tổng thống Al-Rawda tại Damascus ngày 8/12. Dinh Al-Rawda nằm ở phía tây thành phố, trên đỉnh núi Mezzeh, trên diện tích 31.500 m2. Theo AFP, AP Theo AFP, AP"
Thủ lĩnh nhóm Hồi giáo lật đổ chính quyền Syria là ai,https://vnexpress.net/thu-linh-nhom-hoi-giao-lat-do-chinh-quyen-syria-la-ai-4823272.html,"Ahmed Hussein al-Shara từng là thành viên các nhóm cực đoan, nhưng dần trở nên ôn hòa hơn khi thành lập HTS, với mục tiêu lật đổ chính phủ Syria.","Tháng 3/2003, Ahmed Hussein al-Shara lên xe buýt ở thủ đô Damascus, Syria, băng qua sa mạc để đến Baghdad, háo hức tham gia vào sứ mệnh chống lại chiến dịch quân sự của Mỹ sắp diễn ra ở Iraq. Khi trở về nhà vào năm 2011, sau 5 năm bị giam trong nhà tù do Mỹ quản lý ở Iraq, al-Shara trở thành sứ giả cho thủ lĩnh sáng lập tổ chức Nhà nước Hồi giáo (IS) tự xưng Abu Bakr al-Baghdadi. Al-Shara đặt chân về Syria với những chiếc túi đầy tiền mặt, cùng nhiệm vụ đưa phong trào cực đoan này ra toàn cầu. Với nhiệm vụ này, al-Shara đã thành lập Hayat Tahrir al-Sham (HTS), nhóm vũ trang Hồi giáo ban đầu bị Mỹ và Nga coi là tổ chức khủng bố vì có liên hệ với cả IS lẫn al-Qaeda. Người đàn ông này cũng bắt đầu sử dụng bí danh Abu Mohammed al-Jawlani thay cho tên thật. Năm 2012, HTS cắt quan hệ với IS, rồi đoạn tuyệt với al-Qaeda năm 2016 và quay sang đối đầu với cả hai tổ chức trên trong các chiến dịch đẫm máu. HTS tham gia liên minh nổi dậy được Thổ Nhĩ Kỳ hậu thuẫn, trở thành một trong những nhóm vũ trang lớn nhất ở Syria, với mục tiêu chống lại chính quyền Tổng thống Bashar al-Assad. Ahmed Hussein al-Shara, thủ lĩnh nhóm Hayat Tahrir al-Sham (HTS). Ảnh: PSB Ngày 27/11, al-Shara, 42 tuổi, dẫn đầu lực lượng HTS tiến vào Aleppo, thành phố lớn thứ hai Syria, đánh dấu bước ngoặt trong cuộc nội chiến ở Syria. Sau nhiều năm hoạt động bí mật, với chiến dịch tấn công bất ngờ vào Aleppo, Shara nổi lên là thủ lĩnh quyền lực của nhóm vũ trang mạnh nhất Syria. ""Mục tiêu của chúng tôi vẫn là lật đổ chính phủ. Chúng tôi có quyền sử dụng mọi phương thức sẵn có để đạt được mục tiêu này"", al-Shara nói với CNN chiều 6/12. Chỉ hai ngày sau, al-Shara đạt được mục đích, khi HTS cùng các nhóm đồng minh tiến vào thủ đô Damascus, buộc Tổng thống Assad phải chạy ra nước ngoài, chính phủ Syria sụp đổ. Chiến thắng bất ngờ và nhanh chóng của phiến quân ngay lập tức tạo ra một cơn địa chấn mới tại Trung Đông vốn đã nhiều hỗn độn. Dù vậy, không giống nhiều nhóm cực đoan khác, HTS dưới sự lãnh đạo của al-Shara đã trở thành một lực lượng ôn hòa, kỷ luật hơn, với lý tưởng hòa trộn giữa chủ nghĩa Hồi giáo với chủ nghĩa dân tộc. Shara khẳng định sẽ không can thiệp vào tình hình các nhóm dân thiểu số tại Syria và không ủng hộ các cuộc tấn công ""mượn danh Hồi giáo"" tại nước ngoài. Khi HTS tiến vào Damascus, al-Shara yêu cầu các tay súng dưới quyền ""khiêm nhường và ứng xử nhẹ nhàng với người dân"". ""Các thành viên phải bảo vệ và canh gác cơ quan công quyền lẫn tài sản công. Chúng thuộc sở hữu của người dân Syria và các bạn là người bảo vệ họ"", thủ lĩnh HTS nói. Sau cuộc tiến công vào Aleppo, thay vì phát động đợt tàn sát đẫm máu chống lại các nhóm tôn giáo thiểu số, al-Shara đã ra lệnh bảo vệ những người theo đạo Thiên chúa và người Shiite, đồng thời yêu cầu các thành viên không được có hành động trả thù. Cho đến nay, chưa có thông tin nào về các vụ thảm sát ở Aleppo và HTS đã cho phép các lực lượng người Kurd bị bao vây trong thành phố rời đi mà không bị tổn hại. Trong thập kỷ qua, HTS dưới sự lãnh đạo của al-Shara đã thoát khỏi tư tưởng truyền thống lâu nay của các nhóm cực đoan Hồi giáo trong khu vực là gây chiến với phương Tây và Mỹ. Thay vào đó, HTS đã điều hành chính quyền riêng tại tỉnh Idlib, miền bắc Syria từ năm 2015, thành một lực lượng có kỷ luật tốt, tập trung hoàn toàn vào Syria và không hướng đến mục tiêu ""hủy diệt phương Tây"". Các tay súng HTS ở thành phố Aleppo, miền bắc Syria, hôm 30/11. Ảnh: AFP Lực lượng HTS chọn cờ hiệu là quốc kỳ Syria có từ thời nước cộng hòa tồn tại trước cuộc cách mạng của đảng Baath năm 1963, thời điểm gia tộc Tổng thống Assad lên nắm quyền. ""Ngay từ khi thành lập, HTS đã tuyên bố rằng họ không có mục tiêu toàn cầu, họ chỉ tập trung vào Syria, muốn chiến đấu ở Syria và đó chính là sự khác biệt về bản chất của họ với các nhóm vũ trang khác"", Dareen Khalifa, cố vấn cấp cao tại Nhóm Khủng hoảng Quốc tế, người đã nhiều lần gặp al-Shara tại Syria, cho hay. Khalifa cho rằng giới lãnh đạo HTS thực dụng và ít mang tính ý thức hệ hơn. Theo chuyên gia này, al-Shara không phải là một giáo sĩ, mà là một chính trị gia sẵn sàng thỏa hiệp về nhiều thứ, nhưng luôn kiên định với mục tiêu chống lại chính quyền Syria. Dù vậy, HTS vẫn bị Mỹ xác định là một tổ chức khủng bố và Washington đã đưa ra mức tiền thưởng 10 triệu USD cho bất kỳ thông tin nào giúp bắt al-Shara. Tuy nhiên, Mỹ chưa thực sự nhắm mục tiêu vào al-Shara hoặc các chỉ huy cấp cao khác của HTS kể từ khi ông ta tuyên bố gần một thập kỷ trước rằng không muốn trở thành kẻ thù của Washington. Kể từ nhiệm kỳ đầu tiên của tổng thống Donald Trump, al-Shara và HTS đã tìm kiếm một thỏa thuận giúp xóa tên nhóm khỏi danh sách khủng bố. ""Họ đã học được cách tham gia cuộc chơi"", Alberto Miguel Fernandez, phó chủ tịch Viện nghiên cứu Truyền thông Trung Đông, cựu điều phối viên truyền thông chống khủng bố của Bộ Ngoại giao Mỹ, bình luận. ""Họ vẫn có cái mà chúng ta gọi là hệ tư tưởng cực đoan, nhưng họ không phải là những kẻ cực đoan ngu ngốc. Họ là những thành phần cực đoan theo chủ nghĩa dân tộc. Al-Shara biết ông ta phải điều chỉnh lập trường của mình, chẳng hạn, đối với các nhóm thiểu số, vì đây là thứ sẽ khiến phương Tây chỉ trích ông ta"". Khi được hỏi trong một cuộc họp với Nhóm Khủng hoảng Quốc tế vào năm 2020 về những tay súng nước ngoài này, al-Shara đã khẳng định họ không gây ra mối đe dọa cho bất kỳ ai bên ngoài Syria. Tuy nhiên, trong một cuộc phỏng vấn năm 2021 với chương trình ""Frontline"" của kênh PBS tại Idlib, al-Shara cho hay ông ta không hối hận khi ăn mừng vụ khủng bố ngày 11/9/2001 tại Mỹ hay về việc chống lại quân đội Mỹ ở Iraq. ""Nếu không có Mỹ, sẽ không có phong trào phản kháng nào cả"", ông nói về cuộc chiến Iraq. ""Bất kỳ ai sống ở thế giới Hồi giáo hoặc Arab vào thời điểm đó mà bảo bạn rằng họ không vui về cuộc tấn công ngày 11/9 thì đều là dối trá. Nhưng mọi người chắc chắn hối tiếc vì đã giết những người vô tội"". Sau khi HTS kiểm soát hoàn toàn thủ đô Damascus, al-Shara cho hay lực lượng của ông chưa tiếp quản các cơ quan công quyền. ""Những cơ quan này tiếp tục nằm dưới sự lãnh đạo của Thủ tướng Syria Mohammed al-Jalali tới khi chính thức được bàn giao"", al-Shara cho biết. Đây là dấu hiệu cho thấy HTS đã có một chiến lược bài bản để tiếp quản quyền lực một cách trật tự. Al-Shara nhiều khả năng sẽ áp dụng mô hình chính quyền mà ông đã xây dựng ở Idlib để cai quản toàn bộ đất nước Syria. ""Đến nay, ông ấy là người quyền lực nhất ở Syria"", Jerome Drevon, chuyên gia về xung đột hiện đại tại Nhóm Khủng hoảng Quốc tế, nhấn mạnh. Cục diện Syria. Đồ họa: Aljazeera Vũ Hoàng (Theo WSJ, AFP, Reuters)"
Vụ thảm sát Gwangju khiến người Hàn ám ảnh với thiết quân luật,https://vnexpress.net/vu-tham-sat-gwangju-khien-nguoi-han-am-anh-voi-thiet-quan-luat-4823878.html,"Lệnh thiết quân luật của Tổng thống Yoon Suk-yeol khiến nhiều người Hàn Quốc phản ứng dữ dội, khi gợi lên ký ức đen tối về vụ thảm sát Gwangju hơn 40 năm trước.","Lệnh thiết quân luật mà Tổng thống Hàn Quốc Yoon Suk-yeol ban bố đêm 3/12 đã bị gỡ bỏ chỉ sau vài giờ, nhưng với nhiều người Hàn Quốc, nó đã làm sống lại nỗi ám ảnh về thời kỳ hỗn loạn, rối ren cách đây hơn 4 thập kỷ. ""Tôi lập tức nghĩ đến năm 1980 và nhớ lại cảm giác sợ hãi, tuyệt vọng mà chúng tôi từng trải qua lúc đó"", Chung Chin-ook, nghị sĩ 60 tuổi, nói, đề cập đến vụ thảm sát người biểu tình do quân đội Hàn Quốc gây ra ở Gwangju trong thời kỳ thiết quân luật. Lính đặc nhiệm Hàn Quốc tìm cách xông vào hội trường chính của quốc hội ở Seoul ngày 3/12 sau khi Tổng thống Yoon ban bố thiết quân luật. Ảnh: AFP Sau khi tổng thống Park Chung-hee bị ám sát năm 1979, các phong trào dân chủ nổi lên ở Hàn Quốc. Tướng Chun Doo-hwan tiến hành đảo chính ngày 12/12/1979 và sau đó ban bố thiết quân luật trên toàn quốc, đặt đất nước nằm dưới sự kiểm soát của chính quyền quân sự. Ngày 18/5/1980, nhiều nhà hoạt động ủng hộ dân chủ, trong đó phần lớn là sinh viên, đã nổi dậy ở thành phố Gwangju, phía tây nam Hàn Quốc, chống sự kiểm soát của chính quyền quân sự và lệnh thiết quân luật. Để trấn áp, chính quyền quân sự triển khai binh lính khắp thành phố Gwangju, đánh đập người biểu tình, trong khi các tướng cho phép binh sĩ dưới quyền nã đạn vào đám đông. Điều này đã khiến người dân tức giận đến mức tổ chức một phong trào phản kháng quy mô lớn, đẩy lùi binh lính khỏi Kwangju, thành phố trở thành nơi tự quản do người dân kiểm soát. Cư dân Gwangju đã xây dựng lực lượng dân quân để chống lại quân đội, nỗ lực bảo vệ thành phố trong vài ngày, cho đến khi xe tăng được điều tới và dập tắt cuộc nổi dậy. Các cuộc trả thù những người bị cho là phiến loạn trên toàn quốc diễn ngay tiếp sau đó. Đến nay, con số người chết cuối cùng vẫn chưa được xác định vì binh lính chôn thi thể trong những nấm mộ tập thể hoặc bỏ xuống hồ. Hồ sơ chính phủ cho thấy có khoảng 160 người chết, nhưng một số ước tính cho hay khoảng 500-2.000 nạn nhân đã thiệt mạng, khiến đây được gọi là vụ thảm sát Gwangju. Trung tâm Wilson gọi đây là cuộc trấn áp đẫm máu nhất trong lịch sử Hàn Quốc đương đại. Cuộc nổi dậy được xem là động lực quan trọng thúc đẩy tiến trình hướng tới nền dân chủ của Hàn Quốc 7 năm sau đó, dù nó phải trả bằng sinh mạng của rất nhiều người. Tại phòng họp quốc hội hôm 4/12, sau khi bỏ phiếu bãi bỏ thiết quân luật, nghị sĩ Chung Chin-ook nhớ lại ký ức những người lính đã đánh đập ông cùng anh em trong cuộc trấn áp ở Gwangju, quê hương ông, hơn 40 năm trước. ""Hồi đó, tôi còn quá trẻ để chiến đấu. Giờ đây, lệnh thiết quân luật khiến tôi vừa sợ hãi và phẫn nộ, quyết tâm không thể để thua lần này"", ông nói. Andrew David Jackson, giáo sư nghiên cứu về Hàn Quốc tại Đại học Monash ở Australia, cho biết có những điểm tương đồng trong hành động ban bố thiết quân luật của ông Yoon và ông Chun trong quá khứ. Jackson nói cả hai đều không thông báo trước cho Mỹ, đồng minh của Hàn Quốc, về kế hoạch thiết quân luật và đều lấy Triều Tiên cùng ""lực lượng chống phá nhà nước"" làm cái cớ để ban bố biện pháp này. Theo giáo sư Jackson, chắc hẳn nhiều người Hàn Quốc khi nghe về thông báo thiết quân luật của Tổng thống Yoon đã nghĩ rằng ""chuyện đó lại xảy ra lần nữa"". Quân đội Hàn Quốc trấn áp người biểu tình ở Gwangju hồi tháng 5/1980. Ảnh: AP Thời kỳ hỗn loạn đó thường xuyên được nhắc lại trong các bộ phim và sách ở Hàn Quốc. Han Kang, tác giả cuốn tiểu thuyết Human Acts về cuộc nổi dậy ở Gwangju, đã thắng giải Nobel Văn học năm nay. 12.12: The Day, bộ phim gần đây về cuộc đảo chính năm 1979, cũng đã nhận được một số giải thưởng. Donald Baker, giáo sư về lịch sử Hàn Quốc tại Đại học British Columbia từng chứng kiến những hậu quả từ vụ thảm sát ở Gwangju năm 1980, nói rằng thông báo thiết quân luật của ông Yoon đã khiến nhiều người Hàn Quốc, đặc biệt là những người lớn tuổi, nhớ lại ký ức đau khổ mà họ không bao giờ muốn thấy lại. ""Những ký ức đó đặc biệt đau đớn đối với nhiều người từng ở Gwangju vào năm 1980 và chứng kiến những xác chết trên đường phố như chúng tôi"", ông nói. Lee Jae-eui, 68 tuổi, từng phải thụ án 10 tháng tù sau khi bị bắt vì tụ tập bất hợp pháp và phát tán thông tin vi phạm quy định thiết quân luật năm 1980. Ông nói rằng những người sống qua thời gian đó đều rất hiểu nỗi kinh hoàng mà thiết quân luật cùng chính quyền quân sự có thể mang lại. Ông Lee nhấn mạnh Hàn Quốc đã phải chịu đựng quá nhiều để cho phép thời kỳ đen tối đó lặp lại. ""Người dân biết điều đó là bất hợp pháp"", ông nói. Gần 6 giờ hỗn loạn trong thiết quân luật ở Hàn Quốc. Video: Reuters, Guardian, SBS Đây là động lực để nghị sĩ Chung Chin-ook trèo tường vào tòa nhà quốc hội lúc nửa đêm để bỏ phiếu vô hiệu hóa lệnh thiết quân luật của Tổng thống Yoon. Nhiều trợ lý đã lấy thân mình làm lá chắn sống, chốt chặn các lối vào, ngăn binh sĩ vũ trang đầy đủ tiếp cận, nhằm giúp nghị sĩ Chung cùng các đồng nghiệp có đủ thời gian bỏ phiếu thông qua nghị quyết. ""Chúng tôi từng mất rất nhiều người vì lệnh thiết quân luật trong quá khứ. Lần này, tôi phải ngăn lịch sử lặp lại"", Choi Myung-jin, nghị sĩ đã cùng ông Chung vội vã chạy tới tòa nhà quốc hội sau khi nghe thông báo của ông Yoon, cho hay. Thùy Lâm (Theo Washington Post, AFP, Yonhap)"
